"ID","DifficultyID","EffectIndex","Effect","EffectAmplitude","EffectAttributes","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectBonusCoefficient","EffectChainAmplitude","EffectChainTargets","EffectDieSides","EffectItemType","EffectMechanic","EffectPointsPerResource","EffectPos_facing","EffectRealPointsPerLevel","EffectTriggerSpell","BonusCoefficientFromAP","PvpMultiplier","Coefficient","Variance","ResourceCoefficient","GroupSizeBasePointsCoefficient","EffectBasePointsF","EffectMiscValue_0","EffectMiscValue_1","EffectRadiusIndex_0","EffectRadiusIndex_1","EffectSpellClassMask_0","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","ImplicitTarget_0","ImplicitTarget_1","SpellID"
"688700","0","0","6","0","0","108","0","-6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","267264","0","0","0","1","0","14912"
"688712","0","0","6","0","0","108","0","49","0","1","0","1","8192","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","8192","0","0","0","1","0","12606"
"688718","0","0","6","0","0","103","0","-621","0","1","0","1","0","0","0","0","-3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","10941"
"688720","0","0","24","0","0","0","0","0","0","1","0","1","8927","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11342"
"688731","0","0","24","0","0","0","0","0","0","1","0","1","8926","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11341"
"688733","0","0","6","0","0","42","0","-1","0","1","0","1","0","0","0","0","0","12579","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","28595"
"688735","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7844","63","0","0","0","0","0","0","44","0","11314"
"688739","0","0","6","0","0","108","0","69","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","4194325","0","0","0","1","0","12351"
"688740","0","1","6","0","0","10","0","-11","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","4","0","0","0","0","0","0","0","1","0","12351"
"688741","0","0","6","0","0","107","0","5","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","4194327","0","0","0","1","0","12353"
"688743","0","0","6","0","0","109","0","4","0","1","0","1","0","0","0","0","0","12494","0","1","0","0","0","1","0","0","0","0","0","1048576","0","0","0","1","0","11071"
"688754","0","0","6","0","0","108","0","14","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","512","0","0","0","1","0","11190"
"688755","0","0","6","0","0","23","1000","-1","1","1","0","1","0","0","0","0","0","11682","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11684"
"688756","0","1","6","0","0","3","1000","207","0.09499999881","1","0","1","0","0","0","0","0.69999998808","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11684"
"688757","0","2","6","0","0","77","0","99","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","16","0","0","0","0","0","0","0","1","0","11684"
"688758","0","0","6","0","0","22","0","-1","0","1","0","1","0","0","-340","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","6","0","11198"
"688759","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11198"
"688765","0","0","6","0","0","107","0","-101","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","32","0","0","0","1","0","11070"
"688768","0","0","6","0","0","29","0","53","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","21","0","10938"
"688769","0","0","6","0","0","109","0","9","0","1","0","1","0","0","0","0","0","12494","0","1","0","0","0","1","0","0","0","0","0","1048576","0","0","0","1","0","12496"
"688773","0","0","2","0","0","0","0","161","0.42899999022","1","0","31","0","0","0","0","1.70000004768","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10205"
"688783","0","0","6","0","0","103","0","-821","0","1","0","1","0","0","0","0","-3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","10942"
"688786","0","0","6","0","0","107","0","-101","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","1","0","0","0","1","0","11069"
"688793","0","0","6","0","0","137","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","1","0","11232"
"688797","0","0","63","0","0","0","0","-601","0","1","0","1","0","0","0","0","-1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11303"
"688799","0","0","6","0","0","31","0","69","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11305"
"688812","0","0","6","0","0","33","0","-51","0","1","0","1","0","11","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10472"
"688813","0","1","2","0","0","0","0","332","0.38600000739","1","0","21","0","0","0","0","2.5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10472"
"688815","0","0","121","0","0","0","0","34","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11585"
"688822","0","0","6","0","0","552","0","5","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","4","0","0","0","12582935","8","0","0","1","0","11368"
"688831","0","0","6","0","0","22","0","-451","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","6","0","11597"
"688832","0","0","6","0","0","42","0","-1","0","1","0","1","0","0","0","0","0","12536","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11213"
"688834","0","0","6","0","0","42","0","-1","0","1","0","1","0","0","0","0","0","18469","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","12598"
"688843","0","0","6","0","0","42","0","-1","0","1","0","1","0","0","0","0","0","16459","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","12281"
"688859","0","0","6","0","0","108","0","-11","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","27","0","0","0","32768","0","0","0","1","0","11252"
"688860","0","0","17","0","0","0","0","137","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11567"
"688864","0","0","121","0","0","0","0","89","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11279"
"688865","0","1","31","0","0","0","0","149","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11279"
"688866","0","2","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11279"
"688873","0","0","96","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11578"
"688874","0","1","3","0","0","0","0","149","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","36","0","0","0","0","0","1","0","11578"
"688875","0","2","64","0","0","0","0","-1","1","1","0","1","0","0","0","0","0","7922","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11578"
"688880","0","0","6","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","12582935","0","0","0","1","0","11129"
"688881","0","1","64","0","0","0","0","0","0","1","0","0","0","0","0","0","0","28682","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11129"
"688891","0","0","121","0","0","0","0","109","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11280"
"688892","0","1","31","0","0","0","0","149","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11280"
"688893","0","2","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11280"
"688899","0","0","6","0","0","107","0","-501","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","11","0","0","0","2","0","0","0","1","0","11078"
"688920","0","0","2","0","0","0","0","492","0.65100002289","0.69999998808","3","59","0","0","0","0","3.09999990463","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10605"
"688922","0","0","6","0","0","109","0","14","0","1","0","1","0","0","0","0","0","12494","0","1","0","0","0","1","0","0","0","0","0","1048576","0","0","0","1","0","12497"
"688931","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7416","82","0","0","0","0","0","0","42","0","10497"
"688932","0","0","63","0","0","0","0","-601","0","1","0","1","0","0","0","0","-1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","9892"
"688934","0","0","2","0","0","0","0","229","0.21400000155","1","0","1","0","0","0","0","2.90000009537","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10448"
"688935","0","1","6","0","0","3","3000","63","0.10000000149","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10448"
"688949","0","0","2","0","0","0","0","150","0.28600001335","1","0","1","0","0","0","0","0.80000001192","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","77","0","10273"
"688962","0","0","6","0","0","33","0","-66","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","12486"
"688963","0","0","6","0","0","8","3000","101","0.20000000298","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","10927"
"688964","0","0","54","0","0","0","0","1799","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","525","0","0","0","0","0","0","0","0","0","10486"
"688969","0","0","2","0","0","0","0","191","0.28600001335","1","0","1","0","0","0","0","0.89999997616","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","77","0","10274"
"688978","0","0","6","0","0","8","3000","129","0.20000000298","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","10928"
"688989","0","0","6","0","0","107","0","-2001","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","11","0","0","0","64","0","0","0","1","0","11165"
"688992","0","0","3","0","0","0","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11094"
"688996","0","0","6","0","0","3","3000","141","0.18299999833","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10894"
"689007","0","0","63","0","0","0","0","214","0","1","0","1","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","7811"
"689012","0","0","6","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11120"
"689013","0","0","35","0","0","22","0","389","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","10","0","0","0","0","0","1","0","10291"
"689017","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7467","83","0","0","0","0","0","0","43","0","10595"
"689018","0","0","6","0","0","108","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","131808","0","0","0","1","0","11151"
"689019","0","1","6","0","0","108","0","1","1","1","0","1","128","0","0","0","0","0","0","1","0","0","0","1","0","22","0","0","0","128","0","0","0","1","0","11151"
"689020","0","0","62","0.5","0","0","0","441","0","1","0","27","0","0","0","0","1.60000002384","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10874"
"689023","0","0","62","0.5","0","0","0","575","0","1","0","35","0","0","0","0","1.89999997616","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10875"
"689025","0","0","6","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","12848"
"689028","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7402","63","0","0","0","0","0","0","44","0","10438"
"689030","0","0","24","0","0","0","0","0","0","1","0","1","8928","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11343"
"689036","0","0","28","0","0","0","0","479","0","1","0","1","0","0","0","0","3","0","0","1","0","0","0","1","0","7399","81","0","0","0","0","0","0","41","0","10428"
"689037","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7400","63","0","0","0","0","0","0","44","0","10437"
"689053","0","0","6","0","0","69","0","469","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","32","0","0","0","0","0","0","0","1","0","11739"
"689057","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7414","82","0","0","0","0","0","0","42","0","10495"
"689060","0","0","6","0","0","42","0","-1","0","1","0","1","0","0","0","0","0","18469","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11255"
"689061","0","0","6","0","0","2","0","61","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","12","12","0","0","0","0","6","0","10912"
"689062","0","1","6","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","10912"
"689063","0","2","6","0","0","138","0","-26","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10912"
"689065","0","0","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","12","0","0","0","0","0","25","0","10909"
"689066","0","1","6","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","10909"
"689067","0","2","6","0","0","68","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","25","0","10909"
"689076","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3909","82","0","0","0","0","0","0","42","0","10463"
"689078","0","0","6","0","0","22","0","389","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","11733"
"689079","0","1","6","0","0","22","0","8","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","32","0","0","0","0","0","0","0","1","0","11733"
"689080","0","2","6","0","0","161","0","10","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11733"
"689082","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7487","83","0","0","0","0","0","0","43","0","10627"
"689084","0","0","329","0","0","0","0","499","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","750","0","0","0","0","0","0","0","0","0","10881"
"689086","0","0","10","0","0","0","0","630","0.42899999022","1","0","75","0","0","0","0","3.59999990463","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","10467"
"689087","0","0","6","0","0","42","0","-1","0","1","0","1","0","0","0","0","0","12579","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","28594"
"689088","0","0","6","0","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10955"
"689090","0","0","2","0","0","0","0","47","1","1","0","97","0","0","151","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","11300"
"689091","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11300"
"689105","0","0","10","0","0","0","0","831","0.42899999022","1","0","97","0","0","0","0","4.19999980927","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","10468"
"689108","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7367","81","0","0","0","0","0","0","41","0","10407"
"689111","0","0","6","0","0","7","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","22","15","10888"
"689112","0","1","6","0","0","31","0","24","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","22","15","10888"
"689115","0","0","2","0","0","0","0","502","0.42899999022","1","0","29","0","0","0","0","2.59999990463","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10947"
"689132","0","0","50","0","0","0","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","176499","0","15","0","0","0","0","0","47","0","11417"
"689133","0","0","6","0","0","7","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","10326"
