"ID","SpellID","ModalNextSpell","SpellClassSet","SpellClassMask_0","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3"
"60273","12789","0","4","0","0","0","0"
"60274","12966","0","4","0","0","0","0"
"60275","12967","0","4","0","0","0","0"
"60276","12968","0","4","0","0","0","0"
"60277","12969","0","4","0","0","0","0"
"60278","12970","0","4","0","0","0","0"
"60279","13750","0","8","0","128","0","0"
"60280","14326","0","9","0","65536","0","0"
"60281","14327","0","9","0","65536","0","0"
"60292","16314","0","11","4194304","0","0","0"
"60293","16315","0","11","4194304","0","0","0"
"60294","16316","0","11","4194304","0","0","0"
"60295","16339","0","11","0","2048","0","0"
"60296","16341","0","11","0","2048","0","0"
"60297","16342","0","11","0","2048","0","0"
"60298","16355","0","11","0","2048","0","0"
"60299","16356","0","11","0","2048","0","0"
"60300","16864","0","7","0","2097152","0","0"
"60304","17106","0","7","0","0","0","0"
"60305","17107","0","7","0","0","0","0"
"60306","17108","0","7","0","0","0","0"
"60307","17364","0","11","0","16","0","0"
"60315","20230","0","4","0","8","0","0"
"60318","20243","0","4","16384","0","0","0"
"60320","20467","0","10","0","520","0","0"
"60321","20905","0","9","0","2097152","0","0"
"60322","20906","0","9","0","2097152","0","0"
"60323","20963","0","10","0","520","0","0"
"60324","20964","0","10","0","520","0","0"
"60325","20965","0","10","0","520","0","0"
"60326","20966","0","10","0","520","0","0"
"60329","24224","0","8","0","0","0","0"
"60330","24398","0","11","0","32","0","0"
"60331","24907","0","7","0","8192","0","0"
"60332","26017","0","10","0","16384","0","0"
"60333","26018","0","10","0","16384","0","0"
"60482","348700","0","10","0","1024","0","0"
"60483","348701","0","10","0","1024","0","0"
"60485","348704","0","10","33554432","0","0","0"
"60954","356110","0","10","0","2048","0","0"
"60956","356112","0","10","0","8","0","0"
"62138","713","0","5","536870912","0","0","0"
